Country,Year,Month,Day,Weekday,Name,Type,Date
UA,2013,6,28,Friday,Constitution Day,National holiday,2013-6-28
UA,2013,8,24,Saturday,Independence Day,National holiday,2013-8-24
UA,2013,8,26,Monday,Independence Day observed,National holiday,2013-8-26
UA,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
UA,2012,1,2,Monday,New Year's Day observed,National holiday,2012-1-2
UA,2012,1,7,Saturday,Christmas Day,National holiday,2012-1-7
UA,2012,1,9,Monday,Orthodox Christmas Day,National holiday,2012-1-9
UA,2012,3,8,Thursday,International Women's Day,National holiday,2012-3-8
UA,2012,4,15,Sunday,Orthodox Easter Day,National holiday,2012-4-15
UA,2012,4,16,Monday,Orthodox Easter Day holiday,National holiday,2012-4-16
UA,2012,5,1,Tuesday,Labor Day,National holiday,2012-5-1
UA,2012,5,2,Wednesday,Labor Day Holiday,National holiday,2012-5-2
UA,2012,5,9,Wednesday,Victory Day / Memorial Day,National holiday,2012-5-9
UA,2012,6,3,Sunday,Orthodox Pentecost,National holiday,2012-6-3
UA,2012,6,4,Monday,Orthodox Pentecost holiday,National holiday,2012-6-4
UA,2012,6,28,Thursday,Constitution Day,National holiday,2012-6-28
UA,2012,8,24,Friday,Independence Day,National holiday,2012-8-24
UA,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
UA,2011,1,3,Monday,New Year's Day observed,National holiday,2011-1-3
UA,2011,1,7,Friday,Christmas Day,National holiday,2011-1-7
UA,2011,3,8,Tuesday,International Women's Day,National holiday,2011-3-8
UA,2011,4,24,Sunday,Orthodox Easter Day,National holiday,2011-4-24
UA,2011,4,25,Monday,Orthodox Easter Day holiday,National holiday,2011-4-25
UA,2011,5,1,Sunday,Labor Day,National holiday,2011-5-1
UA,2011,5,2,Monday,Labor Day Holiday,National holiday,2011-5-2
UA,2011,5,9,Monday,Victory Day / Memorial Day,National holiday,2011-5-9
UA,2011,6,12,Sunday,Orthodox Pentecost,National holiday,2011-6-12
UA,2011,6,13,Monday,Orthodox Pentecost holiday,National holiday,2011-6-13
UA,2011,6,28,Tuesday,Constitution Day,National holiday,2011-6-28
UA,2011,8,24,Wednesday,Independence Day,National holiday,2011-8-24
HU,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
HU,2016,3,15,Tuesday,1848 Revolution Memorial Day,National holiday,2016-3-15
HU,2016,3,27,Sunday,Easter Day,National holiday,2016-3-27
HU,2016,3,28,Monday,Easter Monday,National holiday,2016-3-28
HU,2016,5,1,Sunday,Labor Day / May Day,National holiday,2016-5-1
HU,2016,5,16,Monday,Whit Monday,National holiday,2016-5-16
HU,2016,8,20,Saturday,Hungary National Day,National holiday,2016-8-20
HU,2016,10,23,Sunday,1956 Revolution Memorial Day,National holiday,2016-10-23
HU,2016,11,1,Tuesday,All Saints' Day,National holiday,2016-11-1
HU,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
HU,2016,12,26,Monday,Boxing Day,National holiday,2016-12-26
HU,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
HU,2015,1,2,Friday,New Year's Day holiday,National holiday,2015-1-2
HU,2015,3,15,Sunday,1848 Revolution Memorial Day,National holiday,2015-3-15
HU,2015,4,5,Sunday,Easter Day,National holiday,2015-4-5
HU,2015,4,6,Monday,Easter Monday,National holiday,2015-4-6
HU,2015,5,1,Friday,Labor Day / May Day,National holiday,2015-5-1
HU,2015,5,25,Monday,Whit Monday,National holiday,2015-5-25
HU,2015,8,20,Thursday,Hungary National Day,National holiday,2015-8-20
HU,2015,8,21,Friday,Hungary National Day holiday,National holiday,2015-8-21
HU,2015,10,23,Friday,1956 Revolution Memorial Day,National holiday,2015-10-23
HU,2015,11,1,Sunday,All Saints' Day,National holiday,2015-11-1
HU,2015,12,24,Thursday,Christmas Eve,National holiday,2015-12-24
HU,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
HU,2015,12,26,Saturday,Boxing Day,National holiday,2015-12-26
HU,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
HU,2014,3,15,Saturday,1848 Revolution Memorial Day,National holiday,2014-3-15
HU,2014,4,20,Sunday,Easter Day,National holiday,2014-4-20
HU,2014,4,21,Monday,Easter Monday,National holiday,2014-4-21
HU,2014,5,1,Thursday,Labor Day / May Day,National holiday,2014-5-1
HU,2014,6,9,Monday,Whit Monday,National holiday,2014-6-9
HU,2014,8,20,Wednesday,Hungary National Day,National holiday,2014-8-20
HU,2014,10,23,Thursday,1956 Revolution Memorial Day,National holiday,2014-10-23
HU,2014,11,1,Saturday,All Saints' Day,National holiday,2014-11-1
HU,2014,12,25,Thursday,Christmas Day,National holiday,2014-12-25
HU,2014,12,26,Friday,Boxing Day,National holiday,2014-12-26
HU,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
HU,2013,3,15,Friday,1848 Revolution Memorial Day,National holiday,2013-3-15
HU,2013,3,31,Sunday,Easter Day,National holiday,2013-3-31
HU,2013,4,1,Monday,Easter Monday,National holiday,2013-4-1
HU,2013,5,1,Wednesday,Labor Day / May Day,National holiday,2013-5-1
HU,2013,5,20,Monday,Whit Monday,National holiday,2013-5-20
HU,2013,8,20,Tuesday,Hungary National Day,National holiday,2013-8-20
HU,2013,10,23,Wednesday,1956 Revolution Memorial Day,National holiday,2013-10-23
HU,2013,11,1,Friday,All Saints' Day,National holiday,2013-11-1
HU,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
HU,2013,12,26,Thursday,Boxing Day,National holiday,2013-12-26
HU,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
HU,2012,3,15,Thursday,1848 Revolution Memorial Day,National holiday,2012-3-15
HU,2012,4,8,Sunday,Easter Day,National holiday,2012-4-8
HU,2012,4,9,Monday,Easter Monday,National holiday,2012-4-9
HU,2012,5,1,Tuesday,Labor Day / May Day,National holiday,2012-5-1
HU,2012,5,28,Monday,Whit Monday,National holiday,2012-5-28
HU,2012,8,20,Monday,Hungary National Day,National holiday,2012-8-20
HU,2012,10,23,Tuesday,1956 Revolution Memorial Day,National holiday,2012-10-23
HU,2012,11,1,Thursday,All Saints' Day,National holiday,2012-11-1
HU,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
HU,2012,12,26,Wednesday,Boxing Day,National holiday,2012-12-26
HU,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
HU,2011,3,15,Tuesday,1848 Revolution Memorial Day,National holiday,2011-3-15
HU,2011,4,24,Sunday,Easter Day,National holiday,2011-4-24
HU,2011,4,25,Monday,Easter Monday,National holiday,2011-4-25
HU,2011,5,1,Sunday,Labor Day / May Day,National holiday,2011-5-1
HU,2011,6,13,Monday,Whit Monday,National holiday,2011-6-13
HU,2011,8,20,Saturday,Hungary National Day,National holiday,2011-8-20
HU,2011,10,23,Sunday,1956 Revolution Memorial Day,National holiday,2011-10-23
HU,2011,11,1,Tuesday,All Saints' Day,National holiday,2011-11-1
HU,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
HU,2011,12,26,Monday,Boxing Day,National holiday,2011-12-26
RO,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
RO,2016,1,2,Saturday,Day after New Year's Day,National holiday,2016-1-2
RO,2016,1,24,Sunday,Unification Day,National holiday,2016-1-24
RO,2016,5,1,Sunday,Labor Day / May Day,National holiday,2016-5-1
RO,2016,5,1,Sunday,Orthodox Easter Day,National holiday,2016-5-1
RO,2016,5,2,Monday,Orthodox Easter Monday,National holiday,2016-5-2
RO,2016,6,19,Sunday,Orthodox Pentecost,National holiday,2016-6-19
RO,2016,6,20,Monday,Orthodox Pentecost Monday,National holiday,2016-6-20
RO,2016,8,15,Monday,St Mary's Day,National holiday,2016-8-15
RO,2016,11,30,Wednesday,St Andrew's Day,National holiday,2016-11-30
RO,2016,12,1,Thursday,National holiday,National holiday,2016-12-1
RO,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
RO,2016,12,26,Monday,Second day of Christmas,National holiday,2016-12-26
RO,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
RO,2015,1,2,Friday,Day after New Year's Day,National holiday,2015-1-2
RO,2015,1,24,Saturday,Unification Day,National holiday,2015-1-24
RO,2015,4,12,Sunday,Orthodox Easter Day,National holiday,2015-4-12
RO,2015,4,13,Monday,Orthodox Easter Monday,National holiday,2015-4-13
RO,2015,5,1,Friday,Labor Day / May Day,National holiday,2015-5-1
RO,2015,5,31,Sunday,Orthodox Pentecost,National holiday,2015-5-31
RO,2015,6,1,Monday,Orthodox Pentecost Monday,National holiday,2015-6-1
RO,2015,8,15,Saturday,St Mary's Day,National holiday,2015-8-15
RO,2015,11,30,Monday,St Andrew's Day,National holiday,2015-11-30
RO,2015,12,1,Tuesday,National holiday,National holiday,2015-12-1
RO,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
RO,2015,12,26,Saturday,Second day of Christmas,National holiday,2015-12-26
RO,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
RO,2014,1,2,Thursday,Day after New Year's Day,National holiday,2014-1-2
RO,2014,4,20,Sunday,Orthodox Easter Day,National holiday,2014-4-20
RO,2014,4,21,Monday,Orthodox Easter Monday,National holiday,2014-4-21
RO,2014,5,1,Thursday,Labor Day / May Day,National holiday,2014-5-1
RO,2014,6,8,Sunday,Orthodox Pentecost,National holiday,2014-6-8
RO,2014,6,9,Monday,Orthodox Pentecost Monday,National holiday,2014-6-9
RO,2014,8,15,Friday,St Mary's Day,National holiday,2014-8-15
RO,2014,11,30,Sunday,St Andrew's Day,National holiday,2014-11-30
RO,2014,12,1,Monday,National holiday,National holiday,2014-12-1
RO,2014,12,25,Thursday,Christmas Day,National holiday,2014-12-25
RO,2014,12,26,Friday,Second day of Christmas,National holiday,2014-12-26
RO,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
RO,2013,1,2,Wednesday,Day after New Year's Day,National holiday,2013-1-2
RO,2013,5,1,Wednesday,Labor Day / May Day,National holiday,2013-5-1
RO,2013,5,2,Thursday,Public holiday,National holiday,2013-5-2
RO,2013,5,3,Friday,Public holiday 2,National holiday,2013-5-3
RO,2013,5,5,Sunday,Orthodox Easter Day,National holiday,2013-5-5
RO,2013,5,6,Monday,Orthodox Easter Monday,National holiday,2013-5-6
RO,2013,6,23,Sunday,Orthodox Pentecost,National holiday,2013-6-23
RO,2013,6,24,Monday,Orthodox Pentecost Monday,National holiday,2013-6-24
RO,2013,8,15,Thursday,St Mary's Day,National holiday,2013-8-15
RO,2013,11,30,Saturday,St Andrew's Day,National holiday,2013-11-30
RO,2013,12,1,Sunday,National holiday,National holiday,2013-12-1
RO,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
RO,2013,12,26,Thursday,Second day of Christmas,National holiday,2013-12-26
RO,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
RO,2012,1,2,Monday,Day after New Year's Day,National holiday,2012-1-2
RO,2012,4,15,Sunday,Orthodox Easter Day,National holiday,2012-4-15
RO,2012,4,16,Monday,Orthodox Easter Monday,National holiday,2012-4-16
RO,2012,5,1,Tuesday,Labor Day / May Day,National holiday,2012-5-1
RO,2012,6,3,Sunday,Orthodox Pentecost,National holiday,2012-6-3
RO,2012,6,4,Monday,Orthodox Pentecost Monday,National holiday,2012-6-4
RO,2012,8,15,Wednesday,St Mary's Day,National holiday,2012-8-15
RO,2012,11,30,Friday,St Andrew's Day,National holiday,2012-11-30
RO,2012,12,1,Saturday,National holiday,National holiday,2012-12-1
RO,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
RO,2012,12,26,Wednesday,Second day of Christmas,National holiday,2012-12-26
RO,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
RO,2011,1,2,Sunday,Day after New Year's Day,National holiday,2011-1-2
RO,2011,4,24,Sunday,Orthodox Easter Day,National holiday,2011-4-24
RO,2011,4,25,Monday,Orthodox Easter Monday,National holiday,2011-4-25
RO,2011,5,1,Sunday,Labor Day / May Day,National holiday,2011-5-1
RO,2011,6,12,Sunday,Orthodox Pentecost,National holiday,2011-6-12
RO,2011,6,13,Monday,Orthodox Pentecost Monday,National holiday,2011-6-13
RO,2011,8,15,Monday,St Mary's Day,National holiday,2011-8-15
RO,2011,12,1,Thursday,National holiday,National holiday,2011-12-1
RO,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
RO,2011,12,26,Monday,Second day of Christmas,National holiday,2011-12-26
HR,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
HR,2016,1,6,Wednesday,Epiphany,National holiday,2016-1-6
HR,2016,3,27,Sunday,Easter Day,National holiday,2016-3-27
HR,2016,3,28,Monday,Easter Monday,National holiday,2016-3-28
HR,2016,5,1,Sunday,Labor Day / May Day,National holiday,2016-5-1
HR,2016,5,26,Thursday,Corpus Christi,National holiday,2016-5-26
HR,2016,6,22,Wednesday,Day of Antifascist Struggle,National holiday,2016-6-22
HR,2016,6,25,Saturday,Statehood Day,National holiday,2016-6-25
HR,2016,8,5,Friday,Homeland Thanksgiving Day,National holiday,2016-8-5
HR,2016,8,15,Monday,Assumption of Mary,National holiday,2016-8-15
HR,2016,10,8,Saturday,Independence Day,National holiday,2016-10-8
HR,2016,11,1,Tuesday,All Saints' Day,National holiday,2016-11-1
HR,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
HR,2016,12,26,Monday,St Stephen's Day,National holiday,2016-12-26
HR,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
HR,2015,1,6,Tuesday,Epiphany,National holiday,2015-1-6
HR,2015,4,5,Sunday,Easter Day,National holiday,2015-4-5
HR,2015,4,6,Monday,Easter Monday,National holiday,2015-4-6
HR,2015,5,1,Friday,Labor Day / May Day,National holiday,2015-5-1
HR,2015,6,4,Thursday,Corpus Christi,National holiday,2015-6-4
HR,2015,6,22,Monday,Day of Antifascist Struggle,National holiday,2015-6-22
HR,2015,6,25,Thursday,Statehood Day,National holiday,2015-6-25
HR,2015,8,5,Wednesday,Homeland Thanksgiving Day,National holiday,2015-8-5
HR,2015,8,15,Saturday,Assumption of Mary,National holiday,2015-8-15
HR,2015,10,8,Thursday,Independence Day,National holiday,2015-10-8
HR,2015,11,1,Sunday,All Saints' Day,National holiday,2015-11-1
HR,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
HR,2015,12,26,Saturday,St Stephen's Day,National holiday,2015-12-26
HR,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
HR,2014,1,6,Monday,Epiphany,National holiday,2014-1-6
HR,2014,4,20,Sunday,Easter Day,National holiday,2014-4-20
HR,2014,4,21,Monday,Easter Monday,National holiday,2014-4-21
HR,2014,5,1,Thursday,Labor Day / May Day,National holiday,2014-5-1
HR,2014,6,19,Thursday,Corpus Christi,National holiday,2014-6-19
HR,2014,6,22,Sunday,Day of Antifascist Struggle,National holiday,2014-6-22
HR,2014,6,25,Wednesday,Statehood Day,National holiday,2014-6-25
HR,2014,8,5,Tuesday,Homeland Thanksgiving Day,National holiday,2014-8-5
HR,2014,8,15,Friday,Assumption of Mary,National holiday,2014-8-15
HR,2014,10,8,Wednesday,Independence Day,National holiday,2014-10-8
HR,2014,11,1,Saturday,All Saints' Day,National holiday,2014-11-1
HR,2014,12,25,Thursday,Christmas Day,National holiday,2014-12-25
HR,2014,12,26,Friday,St Stephen's Day,National holiday,2014-12-26
HR,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
HR,2013,1,6,Sunday,Epiphany,National holiday,2013-1-6
HR,2013,3,31,Sunday,Easter Day,National holiday,2013-3-31
HR,2013,4,1,Monday,Easter Monday,National holiday,2013-4-1
HR,2013,5,1,Wednesday,Labor Day / May Day,National holiday,2013-5-1
HR,2013,5,30,Thursday,Corpus Christi,National holiday,2013-5-30
HR,2013,6,22,Saturday,Day of Antifascist Struggle,National holiday,2013-6-22
HR,2013,6,25,Tuesday,Statehood Day,National holiday,2013-6-25
HR,2013,8,5,Monday,Homeland Thanksgiving Day,National holiday,2013-8-5
HR,2013,8,15,Thursday,Assumption of Mary,National holiday,2013-8-15
HR,2013,10,8,Tuesday,Independence Day,National holiday,2013-10-8
HR,2013,11,1,Friday,All Saints' Day,National holiday,2013-11-1
HR,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
HR,2013,12,26,Thursday,St Stephen's Day,National holiday,2013-12-26
HR,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
HR,2012,1,6,Friday,Epiphany,National holiday,2012-1-6
HR,2012,4,8,Sunday,Easter Day,National holiday,2012-4-8
HR,2012,4,9,Monday,Easter Monday,National holiday,2012-4-9
HR,2012,5,1,Tuesday,Labor Day / May Day,National holiday,2012-5-1
HR,2012,6,7,Thursday,Corpus Christi,National holiday,2012-6-7
HR,2012,6,22,Friday,Day of Antifascist Struggle,National holiday,2012-6-22
HR,2012,6,25,Monday,Statehood Day,National holiday,2012-6-25
HR,2012,8,5,Sunday,Homeland Thanksgiving Day,National holiday,2012-8-5
HR,2012,8,15,Wednesday,Assumption of Mary,National holiday,2012-8-15
HR,2012,10,8,Monday,Independence Day,National holiday,2012-10-8
HR,2012,11,1,Thursday,All Saints' Day,National holiday,2012-11-1
HR,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
HR,2012,12,26,Wednesday,St Stephen's Day,National holiday,2012-12-26
HR,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
HR,2011,1,6,Thursday,Epiphany,National holiday,2011-1-6
HR,2011,4,24,Sunday,Easter Day,National holiday,2011-4-24
HR,2011,4,25,Monday,Easter Monday,National holiday,2011-4-25
HR,2011,5,1,Sunday,Labor Day / May Day,National holiday,2011-5-1
HR,2011,6,22,Wednesday,Day of Antifascist Struggle,National holiday,2011-6-22
HR,2011,6,23,Thursday,Corpus Christi,National holiday,2011-6-23
HR,2011,6,25,Saturday,Statehood Day,National holiday,2011-6-25
HR,2011,8,5,Friday,Homeland Thanksgiving Day,National holiday,2011-8-5
HR,2011,8,15,Monday,Assumption of Mary,National holiday,2011-8-15
HR,2011,10,8,Saturday,Independence Day,National holiday,2011-10-8
HR,2011,11,1,Tuesday,All Saints' Day,National holiday,2011-11-1
HR,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
HR,2011,12,26,Monday,St Stephen's Day,National holiday,2011-12-26
CY,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
CY,2016,1,6,Wednesday,Epiphany,National holiday,2016-1-6
CY,2016,3,14,Monday,Green Monday,National holiday,2016-3-14
CY,2016,3,25,Friday,Greek Independence Day,National holiday,2016-3-25
CY,2016,4,1,Friday,Cyprus National Holiday,National holiday,2016-4-1
CY,2016,4,29,Friday,Good Friday (Orthodox),National holiday,2016-4-29
CY,2016,5,1,Sunday,Labour Day/May Day,National holiday,2016-5-1
CY,2016,5,2,Monday,Easter Monday (Orthodox),National holiday,2016-5-2
CY,2016,5,3,Tuesday,Orthodox Easter Tuesday (banks only),Bank holiday,2016-5-3
CY,2016,6,20,Monday,Orthodox Pentecost Monday,National holiday,2016-6-20
CY,2016,8,15,Monday,Assumption of the Virgin Mary,National holiday,2016-8-15
CY,2016,10,1,Saturday,Cyprus Independence Day,National holiday,2016-10-1
CY,2016,10,28,Friday,Ochi Day,National holiday,2016-10-28
CY,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
CY,2016,12,26,Monday,Boxing Day,National holiday,2016-12-26
CY,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
CY,2015,1,6,Tuesday,Epiphany,National holiday,2015-1-6
CY,2015,2,23,Monday,Green Monday,National holiday,2015-2-23
CY,2015,3,25,Wednesday,Greek Independence Day,National holiday,2015-3-25
CY,2015,4,1,Wednesday,Cyprus National Holiday,National holiday,2015-4-1
CY,2015,4,10,Friday,Good Friday (Orthodox),National holiday,2015-4-10
CY,2015,4,13,Monday,Easter Monday (Orthodox),National holiday,2015-4-13
CY,2015,4,14,Tuesday,Orthodox Easter Tuesday (banks only),Bank holiday,2015-4-14
CY,2015,5,1,Friday,Labour Day/May Day,National holiday,2015-5-1
CY,2015,6,1,Monday,Orthodox Pentecost Monday,National holiday,2015-6-1
CY,2015,8,15,Saturday,Assumption of the Virgin Mary,National holiday,2015-8-15
CY,2015,10,1,Thursday,Cyprus Independence Day,National holiday,2015-10-1
